Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,BRK-B,JPM,V,LLY,UNH,XOM,JNJ,PG,HD,MA,COST,ABBV,MRK,BAC,CVX,CRM,NFLX,AMD,PEP,KO,TMO,WMT,MCD,CSCO,KNSL,SAIA,MEDP,SSD,EXPO,FORM,CRVL,TKR,POWI,CALM,PLUS,FSS,ATKR,BRC,CNO,ENSG,FIX,GBCI,GPI,HLNE,HWKN,IBP,MC,OII,PRDO,SHOO,SLVM,^GSPC,^VIX
2023-11-24,187.68186950683594,369.540771484375,47.63374328613281,146.74000549316406,135.4015655517578,335.28564453125,362.67999267578125,144.7943115234375,249.09532165527344,589.9306640625,516.9378051757812,95.62250518798828,141.1592254638672,140.7677459716797,287.6755065917969,405.7943115234375,569.3570556640625,126.2744369506836,93.51335144042969,27.66789436340332,129.1544189453125,220.5641326904297,47.95600128173828,122.30999755859375,151.98744201660156,54.046382904052734,486.4253234863281,50.40708541870117,262.8101806640625,45.00192642211914,364.8856201171875,424.1099853515625,277.0199890136719,160.4495391845703,74.18937683105469,38.02000045776367,71.26667022705078,70.78713989257812,73.8348617553711,41.549400329589844,61.75584411621094,68.93990325927734,126.50640869140625,51.410560607910156,24.832319259643555,109.07842254638672,197.16322326660156,30.207365036010742,278.8304443359375,90.59603118896484,61.456932067871094,139.78025817871094,40.243316650390625,20.940000534057617,16.487293243408203,35.11368942260742,43.99953842163086,4559.33984375,12.460000038146973
2023-11-27,187.5040283203125,370.6961364746094,48.09834671020508,147.72999572753906,135.1242218017578,331.786376953125,361.3399963378906,144.46426391601562,248.93858337402344,580.53857421875,513.6214599609375,95.064697265625,140.02993774414062,140.63758850097656,287.8792724609375,402.3216552734375,572.7652587890625,126.65693664550781,93.10943603515625,27.50968360900879,128.673095703125,220.96714782714844,47.91699981689453,122.6500015258789,151.0452117919922,53.94487380981445,485.7810974121094,50.63641357421875,262.1590881347656,44.60177230834961,368.2175598144531,418.4599914550781,275.9200134277344,161.38272094726562,73.66341400146484,37.95000076293945,71.26333618164062,69.60958099365234,72.79170227050781,40.85575866699219,62.543296813964844,68.93990325927734,124.92748260498047,52.142799377441406,25.53315544128418,108.16280364990234,196.97482299804688,30.06023406982422,274.85992431640625,91.06379699707031,63.17772674560547,140.61431884765625,41.08451843261719,20.829999923706055,16.412050247192383,35.545799255371094,44.760040283203125,4550.43017578125,12.6899995803833
2023-11-28,188.10667419433594,374.70068359375,47.67860794067383,147.02999877929688,135.9067840576172,336.0390625,360.04998779296875,144.7943115234375,247.76318359375,580.6072387695312,510.73016357421875,95.00983428955078,140.35394287109375,141.6139373779297,290.119873046875,402.36102294921875,571.8987426757812,125.73722076416016,91.96197509765625,27.481767654418945,129.69815063476562,221.09494018554688,47.900001525878906,122.01000213623047,151.52978515625,54.05561065673828,481.60845947265625,51.240421295166016,262.39166259765625,44.52733612060547,354.5264587402344,403.94000244140625,270.5799865722656,158.59298706054688,73.12789916992188,37.08000183105469,68.95333099365234,68.95858764648438,72.35145568847656,40.33551788330078,62.03145217895508,67.42301177978516,122.01840209960938,52.084983825683594,25.08802604675293,106.73959350585938,187.72256469726562,29.848735809326172,275.44952392578125,90.17597198486328,61.653587341308594,139.82821655273438,41.469322204589844,20.8700008392334,16.355619430541992,35.48943328857422,44.411865234375,4554.89013671875,12.6899995803833
2023-11-29,187.08909606933594,370.93115234375,47.99665451049805,146.32000732421875,133.71759033203125,329.30816650390625,358.69000244140625,145.5299072265625,249.0267333984375,580.8624267578125,505.4859924316406,93.58332061767578,140.79820251464844,140.53529357910156,289.9054870605469,403.1579284667969,565.9872436523438,126.11964416503906,92.83404541015625,28.207664489746094,128.2720184326172,226.43260192871094,47.71900177001953,123.8499984741211,150.00428771972656,53.73263931274414,488.54632568359375,50.41354751586914,260.80108642578125,44.71344757080078,344.914794921875,383.92999267578125,271.9800109863281,163.08212280273438,73.11833953857422,37.4900016784668,68.95333099365234,69.82978057861328,74.34736633300781,41.14188003540039,61.77553176879883,67.25556182861328,122.1523666381836,53.3182258605957,24.822847366333008,106.40121459960938,189.6860809326172,31.43037223815918,275.7247314453125,92.92535400390625,60.267120361328125,144.48721313476562,42.158390045166016,20.780000686645508,16.402645111083984,35.583377838134766,45.07157897949219,4550.580078125,12.979999542236328
2023-11-30,187.66209411621094,370.9898681640625,46.6307373046875,146.08999633789062,131.28077697753906,324.3020935058594,360.0,147.1896514892578,251.4265899658203,580.0576171875,522.4842529296875,93.94908142089844,143.15858459472656,142.7577362060547,292.2077941894531,407.1027526855469,570.6854858398438,129.6619415283203,94.07331085205078,28.601654052734375,127.99571990966797,247.61611938476562,47.39699935913086,121.16000366210938,152.1698455810547,54.35581970214844,491.36114501953125,50.28757858276367,263.72991943359375,45.02054214477539,348.3475341796875,390.3900146484375,270.7200012207031,164.0153350830078,73.59648132324219,37.58000183105469,69.62000274658203,69.31281280517578,73.32063293457031,41.549400329589844,62.48423767089844,67.9056625366211,124.30546569824219,54.2142448425293,25.097497940063477,106.5604476928711,191.9668731689453,30.92462158203125,277.6934814453125,93.41222381591797,60.414615631103516,144.2859344482422,42.46265411376953,20.65999984741211,16.487829208374023,35.620948791503906,46.0703239440918,4567.7998046875,12.920000076293945
2023-12-01,188.9365692138672,366.681884765625,46.62574768066406,147.02999877929688,130.61709594726562,321.9924011230469,357.07000732421875,147.90635681152344,251.20132446289062,573.187744140625,518.7582397460938,94.17770385742188,146.60194396972656,141.95803833007812,297.9216613769531,407.62408447265625,574.0650634765625,130.59072875976562,94.97290802001953,29.04254150390625,129.07421875,255.578369140625,46.57400131225586,121.38999938964844,152.5315399169922,54.541839599609375,491.7279052734375,49.85152816772461,267.5851745605469,45.104286193847656,336.7857360839844,416.6700134277344,275.4100036621094,169.43765258789062,75.67164611816406,37.52000045776367,72.01667022705078,71.47644805908203,74.48169708251953,42.71125793457031,64.63988494873047,69.00886535644531,127.27194213867188,54.22388458251953,25.447917938232422,107.96373748779297,194.97164916992188,33.398216247558594,286.6316833496094,94.18549346923828,61.54542922973633,147.09474182128906,44.04661178588867,20.649999618530273,16.5540828704834,36.50395965576172,47.66463851928711,4594.6298828125,12.630000114440918
2023-12-04,187.14834594726562,361.4241027832031,45.37447738647461,144.83999633789062,128.051513671875,317.2341613769531,356.6600036621094,148.99085998535156,249.2324676513672,574.7973022460938,519.8201293945312,93.66561126708984,147.0647735595703,141.4001007080078,302.02294921875,401.59375,576.7898559570312,131.26458740234375,96.44165802001953,28.91121482849121,129.127685546875,246.397216796875,45.38999938964844,118.56999969482422,152.93841552734375,54.47672653198242,490.94488525390625,49.83860778808594,267.74420166015625,44.71344757080078,347.1336669921875,425.32000732421875,279.5199890136719,172.05055236816406,77.48860168457031,37.310001373291016,72.8566665649414,71.88810729980469,74.66402435302734,42.93669509887695,65.17140197753906,69.23540496826172,127.4441909790039,54.8790397644043,25.589977264404297,109.02865600585938,187.38540649414062,34.131324768066406,283.0879211425781,95.25469970703125,62.400901794433594,148.6860809326172,45.80954360961914,20.690000534057617,16.73391342163086,37.33999252319336,48.19607925415039,4569.77978515625,13.079999923706055
2023-12-05,191.09030151367188,364.7333984375,46.43142318725586,146.8800048828125,129.75531005859375,315.51922607421875,355.0299987792969,148.9720001220703,249.3989715576172,577.2213745117188,521.6973876953125,91.84588623046875,146.75933837890625,136.47164916992188,301.53826904296875,402.0462341308594,582.826416015625,131.64707946777344,97.51567840576172,28.686073303222656,127.33609008789062,246.75111389160156,45.51499938964844,118.37999725341797,151.85337829589844,54.56044006347656,487.2380676269531,50.30048751831055,268.12799072265625,44.60177230834961,339.8304138183594,418.8800048828125,276.80999755859375,172.35507202148438,77.3355941772461,36.66999816894531,73.63333129882812,70.68182373046875,73.34941101074219,43.110111236572266,65.50608825683594,68.41785430908203,124.64039611816406,55.06209945678711,25.40056800842285,107.72489929199219,187.14736938476562,33.42605209350586,276.84698486328125,95.07329559326172,63.17772674560547,147.31524658203125,45.53213882446289,20.3700008392334,16.866418838500977,36.47578048706055,46.86748504638672,4567.18017578125,12.850000381469727
2023-12-06,190.00357055664062,361.09124755859375,45.37149429321289,144.52000427246094,128.79441833496094,314.6865539550781,352.3800048828125,147.40655517578125,249.0855255126953,578.3009033203125,521.0051879882812,90.62969207763672,144.97280883789062,136.3693389892578,303.9710998535156,403.7087707519531,584.8291015625,133.29527282714844,96.96490478515625,28.639177322387695,127.04198455810547,244.89321899414062,44.67300033569336,116.81999969482422,151.4645538330078,54.504634857177734,489.428466796875,49.754634857177734,268.42730712890625,44.387752532958984,327.53228759765625,390.05999755859375,278.3599853515625,175.0269317626953,78.63614654541016,36.470001220703125,73.69999694824219,71.7923583984375,74.73118591308594,43.326873779296875,66.1458740234375,68.45726013183594,124.76481628417969,55.119903564453125,25.17326545715332,106.24198150634766,184.9855499267578,33.67660903930664,276.6303405761719,97.42173767089844,60.2966194152832,153.78607177734375,45.91693878173828,19.18000030517578,17.027326583862305,36.128204345703125,46.45515823364258,4549.33984375,12.970000267028809
2023-12-07,191.93008422851562,363.1962585449219,46.46133804321289,146.8800048828125,135.63929748535156,323.7469482421875,352.70001220703125,147.85922241210938,250.584228515625,577.3392944335938,519.8106079101562,89.99871826171875,143.8435516357422,136.2298583984375,304.02703857421875,406.4337158203125,588.2181396484375,134.7431640625,95.35845947265625,28.76112174987793,126.94393157958984,244.61801147460938,45.20000076293945,128.3699951171875,151.41934204101562,54.63485336303711,489.71588134765625,49.42718505859375,268.36187744140625,44.90886688232422,327.3034362792969,390.3699951171875,281.45001220703125,176.0092315673828,79.624267578125,36.630001068115234,73.1066665649414,70.74884796142578,75.2685546875,44.193931579589844,66.70694732666016,70.06278991699219,127.00402069091797,54.97538757324219,25.087543487548828,106.33155059814453,187.29612731933594,34.975791931152344,280.06591796875,96.97306823730469,61.830589294433594,154.68722534179688,47.21453094482422,19.1200008392334,17.462711334228516,36.50395965576172,47.8570556640625,4585.58984375,13.0600004196167
2023-12-08,193.3527069091797,366.4077453613281,47.36870193481445,147.4199981689453,133.71759033203125,329.8533630371094,353.0799865722656,149.49069213867188,250.505859375,586.9373779296875,521.2327270507812,91.03204345703125,142.9364471435547,134.97450256347656,304.3066711425781,405.4598388671875,588.0545043945312,135.93603515625,95.23912048339844,29.04254150390625,128.6285400390625,246.54466247558594,45.375999450683594,128.9199981689453,149.80984497070312,54.513938903808594,485.42431640625,48.908470153808594,267.18280029296875,45.02054214477539,329.0745544433594,391.5,283.19000244140625,178.95614624023438,80.02717590332031,37.40999984741211,74.8066635131836,71.04562377929688,75.20137023925781,44.826881408691406,68.17357635498047,71.32359313964844,129.40589904785156,54.72488784790039,25.23041343688965,106.19221496582031,192.393310546875,35.21706771850586,278.5794677734375,98.98737335205078,61.2602653503418,156.94004821777344,47.9572868347168,19.3700008392334,17.405921936035156,36.87970733642578,47.774593353271484,4604.3701171875,12.350000381469727
2023-12-11,190.8531951904297,363.5389709472656,46.492244720458984,145.88999938964844,132.0336151123047,322.44842529296875,357.05999755859375,150.0376434326172,251.2698974609375,573.187744140625,515.4589233398438,91.09605407714844,143.52880859375,135.59754943847656,308.83673095703125,408.95208740234375,600.647705078125,137.72084045410156,95.80826568603516,28.93935775756836,128.66419982910156,247.81271362304688,45.98899841308594,134.41000366210938,151.74488830566406,54.913883209228516,490.5979919433594,49.03166580200195,270.57012939453125,45.960411071777344,331.601806640625,397.45001220703125,281.8599853515625,178.5337677001953,79.51874542236328,38.75,75.74333190917969,71.23709106445312,78.03209686279297,44.02919006347656,69.05945587158203,72.02293395996094,131.281494140625,54.6478157043457,25.468524932861328,107.14766693115234,194.40638732910156,35.36555099487305,278.72711181640625,100.2188720703125,62.646732330322266,156.60450744628906,47.223480224609375,19.5,17.046255111694336,37.63120651245117,47.95785140991211,4622.43994140625,12.630000114440918
2023-12-12,192.36474609375,366.5545654296875,47.51927947998047,147.47999572753906,131.27084350585938,331.310546875,360.0199890136719,151.37673950195312,254.2476806640625,573.8943481445312,517.3930053710938,89.66039276123047,143.5380859375,135.70912170410156,310.57977294921875,413.91015625,606.0779418945312,139.5420684814453,95.79907989501953,28.83616828918457,127.01524353027344,252.08876037597656,46.29999923706055,137.61000061035156,152.33261108398438,55.267330169677734,492.95684814453125,49.07056427001953,272.69439697265625,45.904571533203125,337.68121337890625,403.8500061035156,285.5799865722656,180.25277709960938,78.87599182128906,38.939998626708984,77.93000030517578,70.78713989257812,77.66747283935547,42.390445709228516,70.78199768066406,72.65335083007812,131.66429138183594,54.95612335205078,25.468524932861328,108.57083892822266,196.35003662109375,34.650997161865234,270.3500671386719,100.28568267822266,63.79719543457031,155.7225799560547,47.21453094482422,18.969999313354492,17.121973037719727,37.60302734375,46.52845764160156,4643.7001953125,12.069999694824219
2023-12-13,195.5756378173828,366.5447998046875,47.94902038574219,148.83999633789062,131.32037353515625,331.8260498046875,362.0299987792969,151.88597106933594,257.0099792480469,586.3975830078125,520.5121459960938,90.45594024658203,144.2045440673828,138.16407775878906,320.0872802734375,417.7762756347656,618.1128540039062,140.50730895996094,98.32347869873047,30.0556583404541,128.8959503173828,252.94395446777344,47.99800109863281,138.19000244140625,155.5335235595703,55.74168014526367,513.9390258789062,49.94266128540039,276.91448974609375,46.23956298828125,346.8351745605469,398.7799987792969,297.1199951171875,183.14076232910156,80.29579162597656,39.18000030517578,78.58000183105469,72.76885986328125,78.13766479492188,46.76041793823242,72.57345581054688,73.76638793945312,136.3149871826172,55.389678955078125,25.82093048095703,111.13856506347656,199.3052215576172,37.267913818359375,281.75909423828125,102.7391357421875,66.00965118408203,160.35284423828125,48.852195739746094,19.639999389648438,16.79070472717285,38.4296760559082,46.05199432373047,4707.08984375,12.1899995803833
2023-12-14,195.72381591796875,358.2811584472656,48.21026611328125,147.4199981689453,130.69635009765625,330.2697448730469,358.1199951171875,154.6490936279297,253.43463134765625,563.0103759765625,506.5089416503906,92.88835144042969,145.2042236328125,134.5188446044922,327.9263916015625,411.7558288574219,607.3102416992188,141.0354766845703,97.8981704711914,31.837974548339844,133.63783264160156,252.8358154296875,46.983001708984375,138.0,152.13368225097656,54.913883209228516,517.24169921875,49.33316421508789,271.3842468261719,46.00693130493164,329.58197021484375,406.510009765625,298.0799865722656,191.43142700195312,81.64844512939453,40.56999969482422,78.78333282470703,77.79501342773438,83.37690734863281,47.87892532348633,74.05976104736328,75.51969146728516,149.55889892578125,56.324241638183594,25.4209041595459,110.6310043334961,203.67845153808594,39.782752990722656,292.8431091308594,104.87203979492188,69.79540252685547,176.45150756835938,51.492122650146484,20.440000534057617,16.194416046142578,39.91209030151367,45.96952819824219,4719.5498046875,12.479999542236328
2023-12-15,195.1903076171875,362.9808654785156,48.74869918823242,149.97000122070312,131.35012817382812,332.0045166015625,356.5,155.81846618652344,252.74899291992188,561.4107055664062,503.55084228515625,92.26653289794922,143.62139892578125,133.86795043945312,329.9676818847656,411.7656555175781,634.3070068359375,140.27052307128906,97.18621826171875,31.5190372467041,133.12088012695312,257.1511535644531,47.20600128173828,139.14999389648438,151.00343322753906,54.504634857177734,513.7803955078125,49.5179557800293,268.81097412109375,46.40707015991211,335.343017578125,414.8500061035156,299.6000061035156,188.916748046875,81.19756317138672,40.13999938964844,77.87999725341797,76.01431274414062,81.53453063964844,48.06967544555664,75.16220092773438,74.85973358154297,150.27659606933594,56.304969787597656,25.097070693969727,110.94949340820312,201.67529296875,40.33026885986328,290.9334411621094,104.47899627685547,69.9920654296875,173.704345703125,52.0827522277832,20.450000762939453,16.014585494995117,39.86488342285156,42.94581985473633,4719.18994140625,12.279999732971191
2023-12-18,193.53053283691406,364.8607482910156,49.93227767944336,154.07000732421875,134.51995849609375,341.62005615234375,359.6499938964844,156.76150512695312,253.08201599121094,568.9872436523438,499.2181396484375,92.95235443115234,143.88055419921875,135.92298889160156,326.9941711425781,417.5303649902344,655.8927612304688,139.70594787597656,98.04610443115234,31.35956573486328,133.41500854492188,259.1072998046875,48.61199951171875,138.89999389648438,152.73045349121094,54.89527893066406,514.365478515625,50.24092102050781,271.580810546875,46.75137710571289,337.322998046875,417.5799865722656,301.3399963378906,185.97964477539062,81.91706848144531,40.540000915527344,78.47000122070312,75.76541900634766,82.04309844970703,47.852909088134766,75.41812133789062,74.49526977539062,150.3914337158203,55.8039665222168,25.37327766418457,111.22814178466797,201.3877410888672,39.12388610839844,288.55126953125,105.49514770507812,68.54658508300781,172.11947631835938,50.82989501953125,20.690000534057617,16.0240478515625,40.06317138671875,44.7142333984375,4740.56005859375,12.5600004196167
2023-12-19,194.5679168701172,365.4579772949219,49.46064758300781,153.7899932861328,135.36195373535156,347.3100891113281,361.79998779296875,158.8550567626953,254.66888427734375,569.0363159179688,496.8383483886719,94.17770385742188,144.82473754882812,135.92298889160156,328.168701171875,418.5534362792969,652.5230102539062,139.86988830566406,98.4621810913086,31.434614181518555,135.1620330810547,259.8445739746094,49.50199890136719,140.14999389648438,151.86239624023438,54.71856689453125,523.8074340820312,50.42247772216797,272.0487365722656,46.6955451965332,337.1539306640625,428.0400085449219,306.57000732421875,192.80665588378906,82.57899475097656,40.2599983215332,81.3933334350586,76.96211242675781,81.78402709960938,49.36159133911133,76.84537506103516,76.21902465820312,152.62109375,56.410953521728516,26.259061813354492,113.50723266601562,205.51307678222656,39.60643768310547,294.7233581542969,106.87553405761719,72.17501068115234,176.37464904785156,51.492122650146484,21.18000030517578,16.326927185058594,40.80909729003906,45.914554595947266,4768.3701171875,12.529999732971191
